event_id,ip,http_method,requested_url,http_version,response_status,timestamp
1232,127.0.0.1,GET,http://localhost:8088/sentiment,HTTP/1.1,200,2024-12-04 18:55:13
1233,127.0.0.1,GET,http://localhost:8088/static/bootstrap.min.css,HTTP/1.1,404,2024-12-04 18:55:13
1234,127.0.0.1,GET,http://localhost:8088/static/styles/custom.css,HTTP/1.1,304,2024-12-04 18:55:13
1235,127.0.0.1,GET,http://localhost:8088/dashboard,HTTP/1.1,200,2024-12-04 18:55:18
1236,127.0.0.1,GET,http://localhost:8088/static/styles/bootstrap.min.css,HTTP/1.1,304,2024-12-04 18:55:18
1237,127.0.0.1,GET,http://localhost:8088/static/styles/custom.css,HTTP/1.1,304,2024-12-04 18:55:18
1238,127.0.0.1,GET,http://localhost:8088/static/logo.png,HTTP/1.1,304,2024-12-04 18:55:18
1239,127.0.0.1,POST,http://localhost:8088/search,HTTP/1.1,200,2024-12-04 18:56:02
1240,127.0.0.1,GET,http://localhost:8088/static/styles/bootstrap.min.css,HTTP/1.1,304,2024-12-04 18:56:02
1241,127.0.0.1,GET,http://localhost:8088/static/styles/custom.css,HTTP/1.1,304,2024-12-04 18:56:02
1242,127.0.0.1,GET,http://localhost:8088/static/logo.png,HTTP/1.1,304,2024-12-04 18:56:02
1243,127.0.0.1,POST,http://localhost:8088/search,HTTP/1.1,200,2024-12-04 18:56:13
1244,127.0.0.1,GET,http://localhost:8088/static/styles/custom.css,HTTP/1.1,304,2024-12-04 18:56:13
1245,127.0.0.1,GET,http://localhost:8088/static/styles/bootstrap.min.css,HTTP/1.1,304,2024-12-04 18:56:13
1246,127.0.0.1,GET,http://localhost:8088/static/logo.png,HTTP/1.1,304,2024-12-04 18:56:13
1247,127.0.0.1,GET,http://localhost:8088/dashboard,HTTP/1.1,200,2024-12-04 18:56:20
1248,127.0.0.1,GET,http://localhost:8088/static/styles/bootstrap.min.css,HTTP/1.1,304,2024-12-04 18:56:20
1249,127.0.0.1,GET,http://localhost:8088/static/styles/custom.css,HTTP/1.1,304,2024-12-04 18:56:20
1250,127.0.0.1,GET,http://localhost:8088/static/logo.png,HTTP/1.1,304,2024-12-04 18:56:20
1251,127.0.0.1,GET,http://localhost:8088/dashboard,HTTP/1.1,200,2024-12-04 18:56:26
1252,127.0.0.1,GET,http://localhost:8088/static/styles/bootstrap.min.css,HTTP/1.1,304,2024-12-04 18:56:26
1253,127.0.0.1,GET,http://localhost:8088/static/styles/custom.css,HTTP/1.1,304,2024-12-04 18:56:26
1254,127.0.0.1,GET,http://localhost:8088/static/logo.png,HTTP/1.1,304,2024-12-04 18:56:26
1255,127.0.0.1,GET,http://localhost:8088/dashboard,HTTP/1.1,200,2024-12-04 18:57:05
1256,127.0.0.1,GET,http://localhost:8088/static/logo.png,HTTP/1.1,304,2024-12-04 18:57:05
1257,127.0.0.1,GET,http://localhost:8088/static/styles/custom.css,HTTP/1.1,304,2024-12-04 18:57:05
1258,127.0.0.1,GET,http://localhost:8088/static/styles/bootstrap.min.css,HTTP/1.1,304,2024-12-04 18:57:05
